mc_id,medicao_id,frente_id,tipo,descricao,comprimento,ast,resultado
mc_b3b815143f,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 392 - 89434.0 - Luva Soldável E Com Rosca, Pvc, Soldável, Dn 32Mm X 1, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,15.1,0.0
mc_01e3b10b07,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 393 - 89389.0 - Luva Soldável E Com Rosca, Pvc, Soldável, Dn 32Mm X 1, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,16.06,0.0
mc_bf0ae8684e,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 394 - 89417.0 - Luva, Pvc, Soldável, Dn 20Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,8.3,0.0
mc_0841976967,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 395 - 89371.0 - Luva, Pvc, Soldável, Dn 20Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,9.05,0.0
mc_3ea60f3035,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 396 - 89528.0 - Luva, Pvc, Soldável, Dn 25Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,6.25,0.0
mc_3a38b5f869,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 397 - 89424.0 - Luva, Pvc, Soldável, Dn 25Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,9.82,0.0
mc_566160d5b6,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 398 - 89378.0 - Luva, Pvc, Soldável, Dn 25Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,10.69,0.0
mc_7024a7f8f6,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 399 - 89541.0 - Luva, Pvc, Soldável, Dn 32Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,9.01,0.0
mc_bf605a2f85,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 400 - 89431.0 - Luva, Pvc, Soldável, Dn 32Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,13.13,0.0
mc_cbb25c1676,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 401 - 89386.0 - Luva, Pvc, Soldável, Dn 32Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,14.18,0.0
mc_908fc87f59,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 402 - 89558.0 - Luva, Pvc, Soldável, Dn 40Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,13.17,0.0
mc_e5cd6c0424,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 403 - 103988.0 - Luva, Pvc, Soldável, Dn 40Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,17.94,0.0
mc_a7d6a5f6ac,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 404 - 89575.0 - Luva, Pvc, Soldável, Dn 50Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,15.79,0.0
mc_bbe106ed64,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 405 - 103995.0 - Luva, Pvc, Soldável, Dn 50Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,21.4,0.0
mc_af2c03abb1,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 406 - 89597.0 - Luva, Pvc, Soldável, Dn 60Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,28.88,0.0
mc_be8d6e6a87,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 407 - 89611.0 - Luva, Pvc, Soldável, Dn 75Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,40.49,0.0
mc_07ec6458fd,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 408 - 89614.0 - Luva, Pvc, Soldável, Dn 85Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,72.2,0.0
mc_eedf1914ff,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 409 - 103975.0 - Te De Redução, 90 Graus, Pvc, Soldável, Dn 50 Mm X 20 Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,23.7,0.0
mc_4a3d2440e4,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 410 - 104007.0 - Te De Redução, 90 Graus, Pvc, Soldável, Dn 50 Mm X 20 Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,30.47,0.0
mc_aef380eae8,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 411 - 103976.0 - Te De Redução, 90 Graus, Pvc, Soldável, Dn 50 Mm X 32 Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,33.28,0.0
mc_c591e2f6bc,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 412 - 104008.0 - Te De Redução, 90 Graus, Pvc, Soldável, Dn 50 Mm X 32 Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,42.94,0.0
mc_4fe605ef9a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 413 - 89630.0 - Te De Redução, Pvc, Soldável, Dn 75Mm X 50Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,75.43,0.0
mc_a39db5ba4f,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 414 - 89632.0 - Te De Redução, Pvc, Soldável, Dn 85Mm X 60Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,145.76,0.0
mc_1963fd104e,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 415 - 89438.0 - Te, Pvc, Soldável, Dn 20Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,15.52,0.0
mc_e762d193b3,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 416 - 89393.0 - Te, Pvc, Soldável, Dn 20Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,17.02,0.0
mc_896d59c08a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 417 - 89617.0 - Te, Pvc, Soldável, Dn 25Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,11.24,0.0
mc_76ee417d05,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 418 - 89440.0 - Te, Pvc, Soldável, Dn 25Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,18.34,0.0
mc_9b767fbb85,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 419 - 89395.0 - Te, Pvc, Soldável, Dn 25Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,20.08,0.0
mc_4f8f873913,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 420 - 89620.0 - Te, Pvc, Soldável, Dn 32Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,16.78,0.0
mc_3fcef5a838,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 421 - 89443.0 - Te, Pvc, Soldável, Dn 32Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,24.99,0.0
mc_bdf661b2df,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 422 - 89398.0 - Te, Pvc, Soldável, Dn 32Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,27.06,0.0
mc_59543d83b7,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 423 - 89623.0 - Te, Pvc, Soldável, Dn 40Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,25.99,0.0
mc_277bf92391,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 424 - 104011.0 - Te, Pvc, Soldável, Dn 40Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,35.42,0.0
mc_2bdee67912,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 425 - 89625.0 - Te, Pvc, Soldável, Dn 50Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,30.78,0.0
mc_532ca84a08,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 426 - 104004.0 - Te, Pvc, Soldável, Dn 50Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,41.91,0.0
mc_dd8f7c8270,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 427 - 89628.0 - Te, Pvc, Soldável, Dn 60Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,60.18,0.0
mc_b277027dd8,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 428 - 89629.0 - Te, Pvc, Soldável, Dn 75Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,98.76,0.0
mc_45d371891b,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 429 - 89631.0 - Te, Pvc, Soldável, Dn 85Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,128.36,0.0
mc_e1b095c38e,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 430 - 89401.0 - Tubo, Pvc, Soldável, De 20Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,15.6,0.0
mc_40ecb1e25b,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 431 - 89355.0 - Tubo, Pvc, Soldável, De 20Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,31.13,0.0
mc_69b69760ed,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 432 - 89446.0 - Tubo, Pvc, Soldável, De 25Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,6.65,0.0
mc_d23922eea3,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 433 - 89402.0 - Tubo, Pvc, Soldável, De 25Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,17.95,0.0
mc_2439c63afb,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 434 - 89356.0 - Tubo, Pvc, Soldável, De 25Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,35.92,0.0
mc_0905d6ef7f,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 435 - 89447.0 - Tubo, Pvc, Soldável, De 32Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,12.9,0.0
mc_c863061fc5,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 436 - 89403.0 - Tubo, Pvc, Soldável, De 32Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,26.35,0.0
mc_c9107b6e83,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 437 - 89357.0 - Tubo, Pvc, Soldável, De 32Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,47.78,0.0
mc_2a023400fa,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 438 - 89448.0 - Tubo, Pvc, Soldável, De 40Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,19.56,0.0
mc_f5e89a8a08,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 439 - 103978.0 - Tubo, Pvc, Soldável, De 40Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,35.41,0.0
mc_155a76aeb7,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 440 - 89449.0 - Tubo, Pvc, Soldável, De 50Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,21.72,0.0
mc_fa36825182,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 441 - 103979.0 - Tubo, Pvc, Soldável, De 50Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,40.62,0.0
mc_0954f144e9,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 442 - 89450.0 - Tubo, Pvc, Soldável, De 60Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,34.45,0.0
mc_7020a60c0a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 443 - 89451.0 - Tubo, Pvc, Soldável, De 75Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,55.75,0.0
mc_8014a5426f,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 444 - 89452.0 - Tubo, Pvc, Soldável, De 85Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,76.5,0.0
mc_0858e7772d,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 445 - 89394.0 - Tê Com Bucha De Latão Na Bolsa Central, Pvc, Soldável, Dn 20Mm X 1/2, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,25.4,0.0
mc_27e27fc454,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 446 - 89396.0 - Tê Com Bucha De Latão Na Bolsa Central, Pvc, Soldável, Dn 25Mm X 1/2, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,27.84,0.0
mc_ab114597ad,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 447 - 90374.0 - Tê Com Bucha De Latão Na Bolsa Central, Pvc, Soldável, Dn 25Mm X 3/4, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,30.13,0.0
mc_d931716619,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 448 - 89444.0 - Tê Com Bucha De Latão Na Bolsa Central, Pvc, Soldável, Dn 32Mm X 3/4, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,32.45,0.0
mc_87a30073d5,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 449 - 89399.0 - Tê Com Bucha De Latão Na Bolsa Central, Pvc, Soldável, Dn 32Mm X 3/4, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,33.45,0.0
mc_6915c3d4d1,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 450 - 89442.0 - Tê De Redução, Pvc, Soldável, Dn 25Mm X 20Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,20.1,0.0
mc_c2bff47890,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 451 - 89397.0 - Tê De Redução, Pvc, Soldável, Dn 25Mm X 20Mm, Instalado Em Ramal Ou Sub- Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,21.72,0.0
mc_a0470017d1,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 452 - 89622.0 - Tê De Redução, Pvc, Soldável, Dn 32Mm X 25Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,18.95,0.0
mc_621afb98b7,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 453 - 89445.0 - Tê De Redução, Pvc, Soldável, Dn 32Mm X 25Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,26.6,0.0
mc_15f85d2509,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 454 - 89400.0 - Tê De Redução, Pvc, Soldável, Dn 32Mm X 25Mm, Instalado Em Ramal Ou Sub- Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,28.51,0.0
mc_5f4c8d1e83,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 455 - 89624.0 - Tê De Redução, Pvc, Soldável, Dn 40Mm X 32Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,23.95,0.0
mc_87182fdcaf,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 456 - 104012.0 - Tê De Redução, Pvc, Soldável, Dn 40Mm X 32Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,32.78,0.0
mc_0049dd3e9a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 457 - 89627.0 - Tê De Redução, Pvc, Soldável, Dn 50Mm X 25Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,26.59,0.0
mc_337331599b,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 458 - 104006.0 - Tê De Redução, Pvc, Soldável, Dn 50Mm X 25Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,34.71,0.0
mc_a185fa3e29,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 459 - 89626.0 - Tê De Redução, Pvc, Soldável, Dn 50Mm X 40Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,38.54,0.0
mc_8d0c43c4e1,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 460 - 104005.0 - Tê De Redução, Pvc, Soldável, Dn 50Mm X 40Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,48.84,0.0
mc_66147ddc3d,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 461 - 89439.0 - Tê Soldável E Com Rosca Na Bolsa Central, Pvc, Soldável, Dn 20Mm X 1/2, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,17.24,0.0
mc_757e1114cc,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 462 - 89421.0 - União, Pvc, Soldável, Dn 20Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,15.16,0.0
mc_54648f4d0c,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 463 - 89375.0 - União, Pvc, Soldável, Dn 20Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,15.91,0.0
mc_76cac05ac8,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 464 - 89536.0 - União, Pvc, Soldável, Dn 25Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,14.68,0.0
mc_57c0b59702,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 465 - 89428.0 - União, Pvc, Soldável, Dn 25Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,18.23,0.0
mc_37b376c1eb,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 466 - 89382.0 - União, Pvc, Soldável, Dn 25Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,19.1,0.0
mc_366ca1fc0a,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 467 - 89552.0 - União, Pvc, Soldável, Dn 32Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,22.45,0.0
mc_63e0c7ebbb,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 468 - 89435.0 - União, Pvc, Soldável, Dn 32Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,26.56,0.0
mc_a80dbf47c8,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 469 - 89390.0 - União, Pvc, Soldável, Dn 32Mm, Instalado Em Ramal Ou Sub-Ramal De Água - Fornecimento E Instalação. Af_06/2022",0.0,27.6,0.0
mc_a4084cbc33,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 470 - 89568.0 - União, Pvc, Soldável, Dn 40Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,38.53,0.0
mc_224cfa6bf1,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 471 - 103990.0 - União, Pvc, Soldável, Dn 40Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,43.3,0.0
mc_c838c8bf93,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 472 - 89594.0 - União, Pvc, Soldável, Dn 50Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,43.09,0.0
mc_e29ea09cbf,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 473 - 103997.0 - União, Pvc, Soldável, Dn 50Mm, Instalado Em Ramal De Distribuição De Água - Fornecimento E Instalação. Af_06/2022",0.0,48.68,0.0
mc_519489296f,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 474 - 89609.0 - União, Pvc, Soldável, Dn 60Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,97.52,0.0
mc_96c3989844,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 475 - 89612.0 - União, Pvc, Soldável, Dn 75Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,189.29,0.0
mc_898fc85d12,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 476 - 89615.0 - União, Pvc, Soldável, Dn 85Mm, Instalado Em Prumada De Água - Fornecimento E Instalação. Af_06/2022",0.0,223.5,0.0
mc_49e5acf983,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 477 - 89747.0 - Adaptador, Cpvc, Soldável, Dn 22Mm, Instalado Em Ramal De Distribuição De Água Fornecimento E Instalação. Af_06/2022",0.0,39.85,0.0
mc_5e8b2d3dce,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 478 - 95695.0 - Curva 90 Graus, Pvc, Serie R, Água Pluvial, Dn 100 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,76.54,0.0
mc_bd2dbb94f4,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 479 - 95694.0 - Curva 90 Graus, Pvc, Serie R, Água Pluvial, Dn 100 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,64.9,0.0
mc_33b05234c0,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 480 - 89585.0 - Joelho 45 Graus, Pvc, Serie R, Água Pluvial, Dn 100 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,58.81,0.0
mc_27330fe643,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 481 - 89531.0 - Joelho 45 Graus, Pvc, Serie R, Água Pluvial, Dn 100 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,47.17,0.0
mc_6a8e818610,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 482 - 89591.0 - Joelho 45 Graus, Pvc, Serie R, Água Pluvial, Dn 150 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,160.64,0.0
mc_037d9f2572,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 483 - 104168.0 - Joelho 45 Graus, Pvc, Serie R, Água Pluvial, Dn 150 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,143.62,0.0
mc_e0585d5c14,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 484 - 89516.0 - Joelho 45 Graus, Pvc, Serie R, Água Pluvial, Dn 40 Mm, Junta Soldável, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,11.1,0.0
mc_6c3c63d5ed,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 485 - 89520.0 - Joelho 45 Graus, Pvc, Serie R, Água Pluvial, Dn 50 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,19.95,0.0
mc_74764e8506,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 486 - 89582.0 - Joelho 45 Graus, Pvc, Serie R, Água Pluvial, Dn 75 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,43.63,0.0
mc_3a8053e57e,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 487 - 89524.0 - Joelho 45 Graus, Pvc, Serie R, Água Pluvial, Dn 75 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,37.2,0.0
mc_ba705050ad,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 488 - 89584.0 - Joelho 90 Graus, Pvc, Serie R, Água Pluvial, Dn 100 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,57.59,0.0
mc_a8cca18f88,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 489 - 89529.0 - Joelho 90 Graus, Pvc, Serie R, Água Pluvial, Dn 100 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,45.96,0.0
mc_71ba822208,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 490 - 89590.0 - Joelho 90 Graus, Pvc, Serie R, Água Pluvial, Dn 150 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,164.33,0.0
mc_ed7e5c8661,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 491 - 104167.0 - Joelho 90 Graus, Pvc, Serie R, Água Pluvial, Dn 150 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,147.31,0.0
mc_15854916cb,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 492 - 89514.0 - Joelho 90 Graus, Pvc, Serie R, Água Pluvial, Dn 40 Mm, Junta Soldável, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,11.0,0.0
mc_df625b9a6d,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 493 - 89518.0 - Joelho 90 Graus, Pvc, Serie R, Água Pluvial, Dn 50 Mm, Junta Elástica, Fornecido E Instalado Em Ramal De Encaminhamento. Af_06/2022",0.0,19.09,0.0
mc_97145f83e0,bm_aeb5f7c270,frente_14ecb2eece,Item Contratual," -  - 494 - 89581.0 - Joelho 90 Graus, Pvc, Serie R, Água Pluvial, Dn 75 Mm, Junta Elástica, Fornecido E Instalado Em Condutores Verticais De Águas Pluviais. Af_06/2022",0.0,43.09,0.0
